team,team_code,group,player,name_on_shirt,position,date_of_birth,club,height_cm,squad_status,squad_size_rule,source,source_url,last_verified,notes,name_on_shirt_raw
Iran,IRN,G,Alireza JAHANBAKHSH,JAHANBAKHSH,MF,11/08/1993,FCV Dender EH (BEL),180,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,JAHANBAKHSH JIRANDEH A. JAHANBAKHSH
Iran,IRN,G,Mohammad MOHEBBI,MOHEBBI,MF,20/12/1998,FC Rostov (RUS),187,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,MOHEBBI M. MOHEBBI
Iran,IRN,G,Mehdi TAREMI,TAREMI,FW,18/07/1992,Olympiacos FC (GRE),187,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,TAREMI TAREMI
Iran,IRN,G,Mehdi GHAYEDI,GHAYEDI,FW,05/12/1998,Al Nasr SC (UAE),166,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,GHAYEDI MEHDI GHAYEDI
Iran,IRN,G,Ali ALIPOUR,ALIPOUR,FW,11/11/1995,Persepolis FC (IRN),181,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,ALIPOURGHARA A. ALIPOUR
Iran,IRN,G,Payam NIAZMAND,NIAZMAND,GK,06/04/1995,Persepolis FC (IRN),193,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,NIAZMAND PAYAM
Iran,IRN,G,Hossein KANANI,KANANI,DF,23/03/1994,Persepolis FC (IRN),188,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,KANANI ZADEGAN KANANI
Iran,IRN,G,Saman GHODDOS,GHODDOS,MF,06/09/1993,Al Ittihad Kalba SCC (UAE),176,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,GHODDOOS GHODDOS
Iran,IRN,G,Roozbeh CHESHMI,CHESHMI,MF,24/07/1993,Esteghlal Tehran FC (IRN),192,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,CHESHMI ROOZBEH
Iran,IRN,G,Mehdi TORABI,TORABI,MF,10/09/1994,Tractor Sazi Tabriz FC (IRN),185,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,TORABI M. TORABI
Iran,IRN,G,Arya YOUSEFI,YOUSEFI,DF,22/04/2002,Sepahan SC (IRN),181,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,YOUSEFI ARYA
Iran,IRN,G,Amirhossein HOSSEINZADEH,HOSSEINZADEH,FW,30/10/2000,Tractor Sazi Tabriz FC (IRN),178,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,HOSSEINZADEHTAZEHGHESHLAGH AMIRHOSSEIN
Iran,IRN,G,Ali NEMATI,NEMATI,DF,08/02/1996,Foolad Khuzestan FC (IRN),182,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,NEMATI ALI
Iran,IRN,G,Shahriyar MOGHANLOO,MOGHANLOO,FW,21/12/1994,Al Ittihad Kalba SCC (UAE),189,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,MOGHANLOO SHAHRIYAR
Iran,IRN,G,Mohammad GHORBANI,GHORBANI,MF,07/10/2001,Al Wahda SC (UAE),190,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,GHORBANI MOHAMMAD
Iran,IRN,G,Hossein HOSSEINI,HOSSEINI,GK,30/06/1992,Sepahan SC (IRN),189,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,HOSSEINI HOSSEINI
Iran,IRN,G,Ramin REZAEIAN,REZAEIAN,DF,21/03/1990,Foolad Khuzestan FC (IRN),184,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,REZAEIANSEMESKANDI RAMIN
Iran,IRN,G,Dennis DARGAHI,DARGAHI,FW,09/01/1997,Standard Liège (BEL),182,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,DARGAHI DARGAHI
Iran,IRN,G,Danial IRI,IRI,DF,26/10/2003,Malavan Anzali FC (IRN),182,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,IRI DANIAL
Iran,IRN,G,Amirmohammad RAZAGHINIA,RAZAGHINIA,MF,11/04/2006,Esteghlal Tehran FC (IRN),187,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,RAZAGHINIA RAZAGH
Iraq,IRQ,I,Fahad FAHAD TALIB,FAHAD TALIB,GK,21/10/1994,Al Talaba SC (IRQ),192,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,RAHEEM FAHAD
Iraq,IRQ,I,Rebin REBIN GHAREEB,REBIN GHAREEB,DF,12/04/1992,Port FC (THA),193,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,ADHAMAT REBIN
Iraq,IRQ,I,Hussein HUSSEIN ALI,HUSSEIN ALI,DF,01/03/2002,Pogoń Szczecin (POL),182,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,ALI HUSSEIN
Iraq,IRQ,I,Zaid ZAID TAHSEEN,ZAID TAHSEEN,DF,29/01/2001,Pakhtakor Tashkent FK (UZB),187,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,HANTOOSH ZAID T.
Iraq,IRQ,I,Akam AKAM HASHIM,AKAM HASHIM,DF,16/08/1998,Al Zawra'a SC (IRQ),184,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,RAHMAN AKAM
Iraq,IRQ,I,Munaf MUNAF YOUNUS,MUNAF YOUNUS,DF,16/11/1996,Al Shorta SC (IRQ),184,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,AL-TEKREETI MUNAF
Iraq,IRQ,I,Youssef YOUSSEF AMYN,YOUSSEF AMYN,MF,21/08/2003,AEK Larnaca FC (CYP),172,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,AMYN YOUSSEF
Iraq,IRQ,I,Ibrahim IBRAHIM BAYESH,IBRAHIM BAYESH,MF,01/05/2000,Al Dhafra SCC (UAE),180,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,AL-KAABAWI IBRAHIM
Iraq,IRQ,I,Ali ALI ALHAMADI,ALI ALHAMADI,FW,01/03/2002,Luton Town FC (ENG),187,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,ALZUBAIDI AL-HAMADI
Iraq,IRQ,I,Mohanad MOHANAD ALI,MOHANAD ALI,FW,20/06/2000,Dibba FC (UAE),183,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,AL-SHAMMARI MOHANAD
Iraq,IRQ,I,Ahmed AHMED QASIM,AHMED QASIM,FW,12/07/2003,Nashville SC (USA),183,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,AHMED AHMED Q.
Iraq,IRQ,I,Jalal JALAL HASSAN,JALAL HASSAN,GK,18/05/1991,Al Zawra'a SC (IRQ),188,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,HACHIM JALAL
Iraq,IRQ,I,Ali ALI YOUSIF,ALI YOUSIF,FW,19/01/1996,Al Talaba SC (IRQ),180,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,NAJATEE ALI Y.
Iraq,IRQ,I,Zidane ZIDANE IQBAL,ZIDANE IQBAL,MF,27/04/2003,FC Utrecht (NED),183,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,IQBAL Z.IQBAL
Iraq,IRQ,I,Ahmed AHMED YAHYA,AHMED YAHYA,DF,01/07/1995,Al Shorta SC (IRQ),187,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,AL-HAJJAJ AHMED
Iraq,IRQ,I,Amir AMIR ALAMMARI,AMIR ALAMMARI,MF,27/07/1997,KS Cracovia (POL),180,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,AL-AMMARI AL-AMMARI
Iraq,IRQ,I,Ali ALI JASIM,ALI JASIM,FW,20/01/2004,Al Najmah SC (KSA),178,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,AL-TAMEEMI ALI J.
Iraq,IRQ,I,Aymen AYMEN HUSSEIN,AYMEN HUSSEIN,FW,22/03/1996,Al Karma SC (IRQ),190,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,GHADHBAN AYMEN
Iraq,IRQ,I,Kevin KEVIN YAKOB,KEVIN YAKOB,MF,10/10/2000,Aarhus GF (DEN),180,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,WILLIAM K. YAKOB
Iraq,IRQ,I,Aimar AIMAR SHER,AIMAR SHER,MF,20/12/2002,Sarpsborg 08 FF (NOR),180,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,SHER AIMAR
Iraq,IRQ,I,Marko MARKO FARJI,MARKO FARJI,FW,16/03/2004,Venezia FC (ITA),185,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,HUSSEIN MARKO
Iraq,IRQ,I,Ahmed AHMED BASIL,AHMED BASIL,GK,19/08/1996,Al Shorta SC (IRQ),184,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,AL-FADHLI AHMED B.
Iraq,IRQ,I,Merchas MERCHAS DOSKI,MERCHAS DOSKI,DF,07/12/1999,FC Viktoria Plzeň (CZE),173,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,SALIH DOSKI
Iraq,IRQ,I,Zaid ZAID ISMAEL,ZAID ISMAEL,MF,03/01/2002,Al Talaba SC (IRQ),185,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,AL-DULAIMI ZAID I.
Iraq,IRQ,I,Mustafa MUSTAFA SAADOON,MUSTAFA SAADOON,DF,25/05/2001,Al Shorta SC (IRQ),181,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,AL KORJI MUSTAFA
Iraq,IRQ,I,Frans FRANS PUTROS,FRANS PUTROS,DF,14/07/1993,Persib Bandung (IDN),182,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,HADDAD FRANS
Japan,JPN,F,Zion SUZUKI,SUZUKI,GK,21/08/2002,Parma (ITA),190,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,SUZUKI Z. SUZUKI
Japan,JPN,F,Yukinari SUGAWARA,SUGAWARA,DF,28/06/2000,SV Werder Bremen (GER),179,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,SUGAWARA SUGAWARA
Japan,JPN,F,Shogo TANIGUCHI,TANIGUCHI,DF,15/07/1991,Sint-Truiden VV (BEL),185,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,TANIGUCHI TANIGUCHI
Japan,JPN,F,Kou ITAKURA,ITAKURA,DF,27/01/1997,AFC Ajax (NED),188,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,ITAKURA ITAKURA
Japan,JPN,F,Yuto NAGATOMO,NAGATOMO,DF,12/09/1986,FC Tokyo (JPN),170,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,NAGATOMO NAGATOMO
Japan,JPN,F,Wataru ENDO,ENDO,MF,09/02/1993,Liverpool FC (ENG),178,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,ENDO ENDO
Japan,JPN,F,Ao TANAKA,TANAKA,MF,10/09/1998,Leeds United FC (ENG),180,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,TANAKA TANAKA
Japan,JPN,F,Takefusa KUBO,KUBO,MF,04/06/2001,Real Sociedad (ESP),173,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,KUBO KUBO
Japan,JPN,F,Keisuke GOTO,GOTO,FW,03/06/2005,Sint-Truiden VV (BEL),191,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,GOTO GOTO
Japan,JPN,F,Ritsu DOAN,DOAN,MF,16/06/1998,Eintracht Frankfurt (GER),172,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,DOAN DOAN
Japan,JPN,F,Daizen MAEDA,MAEDA,MF,20/10/1997,Celtic FC (SCO),173,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,MAEDA MAEDA
Japan,JPN,F,Keisuke OSAKO,OSAKO,GK,28/07/1999,Sanfrecce Hiroshima (JPN),188,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,OSAKO OSAKO
Japan,JPN,F,Keito NAKAMURA,NAKAMURA,MF,28/07/2000,Stade Reims (FRA),180,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,NAKAMURA NAKAMURA
Japan,JPN,F,Junya ITO,ITO,MF,09/03/1993,KRC Genk (BEL),177,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,ITO J. ITO
Japan,JPN,F,Daichi KAMADA,KAMADA,MF,05/08/1996,Crystal Palace FC (ENG),180,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,KAMADA KAMADA
Japan,JPN,F,Tsuyoshi WATANABE,WATANABE,DF,05/02/1997,Feyenoord Rotterdam (NED),184,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,WATANABE WATANABE
Japan,JPN,F,Yuito SUZUKI,SUZUKI,MF,25/10/2001,SC Freiburg (GER),175,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,SUZUKI Y. SUZUKI
Japan,JPN,F,Ayase UEDA,UEDA,FW,28/08/1998,Feyenoord Rotterdam (NED),182,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,UEDA AYASE
Japan,JPN,F,Koki OGAWA,OGAWA,FW,08/08/1997,NEC Nijmegen (NED),186,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,OGAWA OGAWA
Japan,JPN,F,Ayumu SEKO,SEKO,DF,07/06/2000,Le Havre AC (FRA),186,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,SEKO SEKO
Japan,JPN,F,Hiroki ITO,ITO,DF,12/05/1999,FC Bayern München (GER),188,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,ITO H. ITO
Japan,JPN,F,Takehiro TOMIYASU,TOMIYASU,DF,05/11/1998,AFC Ajax (NED),187,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,TOMIYASU TOMIYASU
Japan,JPN,F,Tomoki HAYAKAWA,HAYAKAWA,GK,03/03/1999,Kashima Antlers (JPN),187,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,HAYAKAWA HAYAKAWA
Japan,JPN,F,Kaishu SANO,SANO,MF,30/12/2000,1. FSV Mainz 05 (GER),176,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,SANO SANO
Japan,JPN,F,Junnosuke SUZUKI,SUZUKI,DF,12/07/2003,FC København (DEN),180,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,SUZUKI J. SUZUKI
Japan,JPN,F,Kento SHIOGAI,SHIOGAI,FW,26/03/2005,VfL Wolfsburg (GER),180,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,SHIOGAI SHIOGAI
Jordan,JOR,J,Yazeed YAZEED ABULAILA,YAZEED ABULAILA,GK,08/01/1993,Al Hussein SC (JOR),188,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,ABULAILA YAZEED
Jordan,JOR,J,Mohammad MOHAMMAD ABUHASHEESH,MOHAMMAD ABUHASHEESH,DF,09/05/1995,Al Karma SC (IRQ),179,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,ABUHASHEESH ABU HASHEESH
Jordan,JOR,J,Abdallah ABDALLAH NASIB,ABDALLAH NASIB,DF,25/02/1994,Al Zawra'a SC (IRQ),184,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,NASIB NASIB
