match_date,group,team,opponent,formation,player,shirt_no,position,is_starter,minutes,sub_in,sub_out,sub_reason,source,source_url,last_verified
2026-06-11,A,Mexico,South Africa,4-1-4-1,Raúl Rangel,1,GK,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-africa-vs-mexico/1einvt,2026-06-18
2026-06-11,A,Mexico,South Africa,4-1-4-1,Israel Reyes,15,RB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-africa-vs-mexico/1einvt,2026-06-18
2026-06-11,A,Mexico,South Africa,4-1-4-1,César Montes,3,CB,yes,90,,,red_card,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-africa-vs-mexico/1einvt,2026-06-18
2026-06-11,A,Mexico,South Africa,4-1-4-1,Johan Vásquez,5,CB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-africa-vs-mexico/1einvt,2026-06-18
2026-06-11,A,Mexico,South Africa,4-1-4-1,Jesús Gallardo,23,LB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-africa-vs-mexico/1einvt,2026-06-18
2026-06-11,A,Mexico,South Africa,4-1-4-1,Érik Lira,6,CDM,yes,76,,76,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-africa-vs-mexico/1einvt,2026-06-18
2026-06-11,A,Mexico,South Africa,4-1-4-1,Roberto Alvarado,25,RM,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-africa-vs-mexico/1einvt,2026-06-18
2026-06-11,A,Mexico,South Africa,4-1-4-1,Brian Gutiérrez,26,CM,yes,66,,66,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-africa-vs-mexico/1einvt,2026-06-18
2026-06-11,A,Mexico,South Africa,4-1-4-1,Álvaro Fidalgo,8,CAM,yes,66,,66,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-africa-vs-mexico/1einvt,2026-06-18
2026-06-11,A,Mexico,South Africa,4-1-4-1,Julián Quiñones,16,LM,yes,79,,79,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-africa-vs-mexico/1einvt,2026-06-18
2026-06-11,A,Mexico,South Africa,4-1-4-1,Raul Jiménez,9,FWD,yes,76,,76,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-africa-vs-mexico/1einvt,2026-06-18
2026-06-11,A,Mexico,South Africa,4-1-4-1,Gilberto Mora,19,MID,no,24,66,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-africa-vs-mexico/1einvt,2026-06-18
2026-06-11,A,Mexico,South Africa,4-1-4-1,Luis Chávez,24,MID,no,24,66,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-africa-vs-mexico/1einvt,2026-06-18
2026-06-11,A,Mexico,South Africa,4-1-4-1,Edson Álvarez,4,MID,no,14,76,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-africa-vs-mexico/1einvt,2026-06-18
2026-06-11,A,Mexico,South Africa,4-1-4-1,Armando González,14,FWD,no,14,76,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-africa-vs-mexico/1einvt,2026-06-18
2026-06-11,A,Mexico,South Africa,4-1-4-1,Alexis Vega,10,FWD,no,11,79,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-africa-vs-mexico/1einvt,2026-06-18
2026-06-11,A,South Africa,Mexico,5-3-2,Ronwen Williams,1,GK,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-africa-vs-mexico/1einvt,2026-06-18
2026-06-11,A,South Africa,Mexico,5-3-2,Nkosinathi Sibisi,19,DEF,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-africa-vs-mexico/1einvt,2026-06-18
2026-06-11,A,South Africa,Mexico,5-3-2,Ime Okon,21,DEF,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-africa-vs-mexico/1einvt,2026-06-18
2026-06-11,A,South Africa,Mexico,5-3-2,Mbekezeli Mbokazi,14,DEF,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-africa-vs-mexico/1einvt,2026-06-18
2026-06-11,A,South Africa,Mexico,5-3-2,Khuliso Mudau,20,DEF,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-africa-vs-mexico/1einvt,2026-06-18
2026-06-11,A,South Africa,Mexico,5-3-2,Aubrey Maphosa Modiba,6,DEF,yes,77,,76,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-africa-vs-mexico/1einvt,2026-06-18
2026-06-11,A,South Africa,Mexico,5-3-2,Teboho Mokoena,4,MID,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-africa-vs-mexico/1einvt,2026-06-18
2026-06-11,A,South Africa,Mexico,5-3-2,Sphephelo Sithole,13,MID,yes,49,,,red_card,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-africa-vs-mexico/1einvt,2026-06-18
2026-06-11,A,South Africa,Mexico,5-3-2,Jayden Adams,23,MID,yes,61,,61,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-africa-vs-mexico/1einvt,2026-06-18
2026-06-11,A,South Africa,Mexico,5-3-2,Iqraam Rayners,15,ST,yes,76,,76,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-africa-vs-mexico/1einvt,2026-06-18
2026-06-11,A,South Africa,Mexico,5-3-2,Lyle Foster,9,ST,yes,56,,56,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-africa-vs-mexico/1einvt,2026-06-18
2026-06-11,A,South Africa,Mexico,5-3-2,Thalente Mbatha,5,MID,no,34,56,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-africa-vs-mexico/1einvt,2026-06-18
2026-06-11,A,South Africa,Mexico,5-3-2,Themba Zwane,11,MID,no,23,61,,red_card,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-africa-vs-mexico/1einvt,2026-06-18
2026-06-11,A,South Africa,Mexico,5-3-2,Evidence Makgopa,17,FWD,no,14,76,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-africa-vs-mexico/1einvt,2026-06-18
2026-06-11,A,South Africa,Mexico,5-3-2,Oswin Appollis,7,FWD,no,13,76,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-africa-vs-mexico/1einvt,2026-06-18
2026-06-12,A,South Korea,Czechia,3-4-2-1,Seung-Gyu Kim,1,GK,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-korea-vs-czechia/273opa,2026-06-18
2026-06-12,A,South Korea,Czechia,3-4-2-1,Han-Beom Lee,2,DEF,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-korea-vs-czechia/273opa,2026-06-18
2026-06-12,A,South Korea,Czechia,3-4-2-1,Min-Jae Kim,4,DEF,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-korea-vs-czechia/273opa,2026-06-18
2026-06-12,A,South Korea,Czechia,3-4-2-1,Gi-Hyuk Lee,3,DEF,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-korea-vs-czechia/273opa,2026-06-18
2026-06-12,A,South Korea,Czechia,3-4-2-1,Young-Woo Seol,22,DEF,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-korea-vs-czechia/273opa,2026-06-18
2026-06-12,A,South Korea,Czechia,3-4-2-1,In-Beom Hwang,6,DM,yes,84,,84,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-korea-vs-czechia/273opa,2026-06-18
2026-06-12,A,South Korea,Czechia,3-4-2-1,Seung-Ho Paik,8,DM,yes,84,,84,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-korea-vs-czechia/273opa,2026-06-18
2026-06-12,A,South Korea,Czechia,3-4-2-1,Tae-Seok Lee,13,MID,yes,69,,69,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-korea-vs-czechia/273opa,2026-06-18
2026-06-12,A,South Korea,Czechia,3-4-2-1,Kang-In Lee,19,CM,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-korea-vs-czechia/273opa,2026-06-18
2026-06-12,A,South Korea,Czechia,3-4-2-1,Jae-Sung Lee,10,CAM,yes,62,,62,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-korea-vs-czechia/273opa,2026-06-18
2026-06-12,A,South Korea,Czechia,3-4-2-1,Heung-Min Son,7,ST,yes,69,,69,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-korea-vs-czechia/273opa,2026-06-18
2026-06-12,A,South Korea,Czechia,3-4-2-1,Hee-Chan Hwang,11,FWD,no,28,62,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-korea-vs-czechia/273opa,2026-06-18
2026-06-12,A,South Korea,Czechia,3-4-2-1,Hyun-Gyu Oh,18,FWD,no,21,69,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-korea-vs-czechia/273opa,2026-06-18
2026-06-12,A,South Korea,Czechia,3-4-2-1,Ji-Sung Eom,25,FWD,no,21,69,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-korea-vs-czechia/273opa,2026-06-18
2026-06-12,A,South Korea,Czechia,3-4-2-1,Jin-Gyu Kim,24,MID,no,6,84,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-korea-vs-czechia/273opa,2026-06-18
2026-06-12,A,South Korea,Czechia,3-4-2-1,Jin-Seob Park,16,MID,no,6,84,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-korea-vs-czechia/273opa,2026-06-18
2026-06-12,A,Czechia,South Korea,3-4-2-1,Matej Kovár,1,GK,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-korea-vs-czechia/273opa,2026-06-18
2026-06-12,A,Czechia,South Korea,3-4-2-1,Stepán Chaloupek,6,DEF,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-korea-vs-czechia/273opa,2026-06-18
2026-06-12,A,Czechia,South Korea,3-4-2-1,Robin Hranác,4,DEF,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-korea-vs-czechia/273opa,2026-06-18
2026-06-12,A,Czechia,South Korea,3-4-2-1,Ladislav Krejcí,7,DEF,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-korea-vs-czechia/273opa,2026-06-18
2026-06-12,A,Czechia,South Korea,3-4-2-1,Vladimír Coufal,5,DEF,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-korea-vs-czechia/273opa,2026-06-18
2026-06-12,A,Czechia,South Korea,3-4-2-1,Tomás Soucek,22,DM,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-korea-vs-czechia/273opa,2026-06-18
2026-06-12,A,Czechia,South Korea,3-4-2-1,Alexandr Sojka,24,DM,yes,84,,84,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-korea-vs-czechia/273opa,2026-06-18
2026-06-12,A,Czechia,South Korea,3-4-2-1,Jaroslav Zeleny,20,DEF,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-korea-vs-czechia/273opa,2026-06-18
2026-06-12,A,Czechia,South Korea,3-4-2-1,Lukás Provod,17,CM,yes,64,,63,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-korea-vs-czechia/273opa,2026-06-18
2026-06-12,A,Czechia,South Korea,3-4-2-1,Pavel Sulc,15,CAM,yes,64,,63,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-korea-vs-czechia/273opa,2026-06-18
2026-06-12,A,Czechia,South Korea,3-4-2-1,Patrik Schick,10,ST,yes,64,,63,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-korea-vs-czechia/273opa,2026-06-18
2026-06-12,A,Czechia,South Korea,3-4-2-1,Adam Hlozek,9,MID,no,26,63,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-korea-vs-czechia/273opa,2026-06-18
2026-06-12,A,Czechia,South Korea,3-4-2-1,Michal Sadílek,18,MID,no,26,63,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-korea-vs-czechia/273opa,2026-06-18
2026-06-12,A,Czechia,South Korea,3-4-2-1,Tomás Chory,19,FWD,no,26,63,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-korea-vs-czechia/273opa,2026-06-18
2026-06-12,A,Czechia,South Korea,3-4-2-1,Mojmír Chytil,13,FWD,no,6,84,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/south-korea-vs-czechia/273opa,2026-06-18
2026-06-13,B,Canada,Bosnia and Herzegovina,4-4-2,Maxime Crépeau,16,GK,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/canada-vs-bosnia-herzegovina/23f1qo,2026-06-18
2026-06-13,B,Canada,Bosnia and Herzegovina,4-4-2,Alistair Johnston,2,RB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/canada-vs-bosnia-herzegovina/23f1qo,2026-06-18
2026-06-13,B,Canada,Bosnia and Herzegovina,4-4-2,Luc De Fougerolles,4,CB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/canada-vs-bosnia-herzegovina/23f1qo,2026-06-18
2026-06-13,B,Canada,Bosnia and Herzegovina,4-4-2,Derek Cornelius,13,CB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/canada-vs-bosnia-herzegovina/23f1qo,2026-06-18
2026-06-13,B,Canada,Bosnia and Herzegovina,4-4-2,Richie Laryea,22,LB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/canada-vs-bosnia-herzegovina/23f1qo,2026-06-18
2026-06-13,B,Canada,Bosnia and Herzegovina,4-4-2,Tajon Buchanan,17,MID,yes,61,,61,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/canada-vs-bosnia-herzegovina/23f1qo,2026-06-18
2026-06-13,B,Canada,Bosnia and Herzegovina,4-4-2,Ismaël Koné,8,MID,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/canada-vs-bosnia-herzegovina/23f1qo,2026-06-18
2026-06-13,B,Canada,Bosnia and Herzegovina,4-4-2,Stephen Eustaquio,7,MID,yes,89,,90,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/canada-vs-bosnia-herzegovina/23f1qo,2026-06-18
2026-06-13,B,Canada,Bosnia and Herzegovina,4-4-2,Liam Millar,11,FWD,yes,61,,61,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/canada-vs-bosnia-herzegovina/23f1qo,2026-06-18
2026-06-13,B,Canada,Bosnia and Herzegovina,4-4-2,Jonathan David,10,ST,yes,61,,61,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/canada-vs-bosnia-herzegovina/23f1qo,2026-06-18
2026-06-13,B,Canada,Bosnia and Herzegovina,4-4-2,Tani Oluwaseyi,12,ST,yes,76,,76,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/canada-vs-bosnia-herzegovina/23f1qo,2026-06-18
2026-06-13,B,Canada,Bosnia and Herzegovina,4-4-2,Ali Ahmed,20,FWD,no,29,61,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/canada-vs-bosnia-herzegovina/23f1qo,2026-06-18
2026-06-13,B,Canada,Bosnia and Herzegovina,4-4-2,Jacob Shaffelburg,14,FWD,no,29,61,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/canada-vs-bosnia-herzegovina/23f1qo,2026-06-18
2026-06-13,B,Canada,Bosnia and Herzegovina,4-4-2,Promise David,24,FWD,no,29,61,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/canada-vs-bosnia-herzegovina/23f1qo,2026-06-18
2026-06-13,B,Canada,Bosnia and Herzegovina,4-4-2,Cyle Larin,9,FWD,no,14,76,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/canada-vs-bosnia-herzegovina/23f1qo,2026-06-18
2026-06-13,B,Canada,Bosnia and Herzegovina,4-4-2,Jonathan Osorio,21,MID,no,1,90,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/canada-vs-bosnia-herzegovina/23f1qo,2026-06-18
2026-06-13,B,Bosnia and Herzegovina,Canada,4-4-2,Nikola Vasilj,1,GK,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/canada-vs-bosnia-herzegovina/23f1qo,2026-06-18
2026-06-13,B,Bosnia and Herzegovina,Canada,4-4-2,Amar Dedic,7,RB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/canada-vs-bosnia-herzegovina/23f1qo,2026-06-18
2026-06-13,B,Bosnia and Herzegovina,Canada,4-4-2,Nikola Katic,18,CB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/canada-vs-bosnia-herzegovina/23f1qo,2026-06-18
2026-06-13,B,Bosnia and Herzegovina,Canada,4-4-2,Tarik Muharemovic,4,CB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/canada-vs-bosnia-herzegovina/23f1qo,2026-06-18
2026-06-13,B,Bosnia and Herzegovina,Canada,4-4-2,Sead Kolasinac,5,LB,yes,84,,83,injury,FotMob/Opta,https://www.fotmob.com/en-GB/matches/canada-vs-bosnia-herzegovina/23f1qo,2026-06-18
2026-06-13,B,Bosnia and Herzegovina,Canada,4-4-2,Esmir Bajraktarevic,20,FWD,yes,74,,74,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/canada-vs-bosnia-herzegovina/23f1qo,2026-06-18
2026-06-13,B,Bosnia and Herzegovina,Canada,4-4-2,Ivan Basic,13,MID,yes,62,,61,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/canada-vs-bosnia-herzegovina/23f1qo,2026-06-18
2026-06-13,B,Bosnia and Herzegovina,Canada,4-4-2,Benjamin Tahirovic,6,MID,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/canada-vs-bosnia-herzegovina/23f1qo,2026-06-18
2026-06-13,B,Bosnia and Herzegovina,Canada,4-4-2,Amar Memic,15,MID,yes,74,,74,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/canada-vs-bosnia-herzegovina/23f1qo,2026-06-18
2026-06-13,B,Bosnia and Herzegovina,Canada,4-4-2,Ermedin Demirovic,10,ST,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/canada-vs-bosnia-herzegovina/23f1qo,2026-06-18
2026-06-13,B,Bosnia and Herzegovina,Canada,4-4-2,Jovo Lukic,25,ST,yes,62,,61,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/canada-vs-bosnia-herzegovina/23f1qo,2026-06-18
2026-06-13,B,Bosnia and Herzegovina,Canada,4-4-2,Armin Gigovic,8,MID,no,28,61,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/canada-vs-bosnia-herzegovina/23f1qo,2026-06-18
2026-06-13,B,Bosnia and Herzegovina,Canada,4-4-2,Samed Bazdar,9,FWD,no,28,61,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/canada-vs-bosnia-herzegovina/23f1qo,2026-06-18
2026-06-13,B,Bosnia and Herzegovina,Canada,4-4-2,Ivan Sunjic,14,MID,no,16,74,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/canada-vs-bosnia-herzegovina/23f1qo,2026-06-18
2026-06-13,B,Bosnia and Herzegovina,Canada,4-4-2,Kerim Alajbegovic,19,FWD,no,16,74,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/canada-vs-bosnia-herzegovina/23f1qo,2026-06-18
2026-06-13,B,Bosnia and Herzegovina,Canada,4-4-2,Dzenis Burnic,17,MID,no,6,83,,injury,FotMob/Opta,https://www.fotmob.com/en-GB/matches/canada-vs-bosnia-herzegovina/23f1qo,2026-06-18
2026-06-13,D,USA,Paraguay,4-1-2-3,Matt Freese,24,GK,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/usa-vs-paraguay/1hr85j,2026-06-18
2026-06-13,D,USA,Paraguay,4-1-2-3,Alex Freeman,16,RB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/usa-vs-paraguay/1hr85j,2026-06-18
2026-06-13,D,USA,Paraguay,4-1-2-3,Chris Richards,3,CB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/usa-vs-paraguay/1hr85j,2026-06-18
2026-06-13,D,USA,Paraguay,4-1-2-3,Tim Ream,13,CB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/usa-vs-paraguay/1hr85j,2026-06-18
2026-06-13,D,USA,Paraguay,4-1-2-3,Antonee Robinson,5,LB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/usa-vs-paraguay/1hr85j,2026-06-18
2026-06-13,D,USA,Paraguay,4-1-2-3,Tyler Adams,4,CDM,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/usa-vs-paraguay/1hr85j,2026-06-18
2026-06-13,D,USA,Paraguay,4-1-2-3,Weston McKennie,8,CM,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/usa-vs-paraguay/1hr85j,2026-06-18
2026-06-13,D,USA,Paraguay,4-1-2-3,Malik Tillman,17,CAM,yes,82,,82,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/usa-vs-paraguay/1hr85j,2026-06-18
2026-06-13,D,USA,Paraguay,4-1-2-3,Sergiño Dest,2,RW,yes,72,,72,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/usa-vs-paraguay/1hr85j,2026-06-18
2026-06-13,D,USA,Paraguay,4-1-2-3,Folarin Balogun,20,ST,yes,72,,72,injury,FotMob/Opta,https://www.fotmob.com/en-GB/matches/usa-vs-paraguay/1hr85j,2026-06-18
2026-06-13,D,USA,Paraguay,4-1-2-3,Christian Pulisic,10,LW,yes,45,,46,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/usa-vs-paraguay/1hr85j,2026-06-18
2026-06-13,D,USA,Paraguay,4-1-2-3,Sebastian Berhalter,14,MID,no,45,46,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/usa-vs-paraguay/1hr85j,2026-06-18
2026-06-13,D,USA,Paraguay,4-1-2-3,Timothy Weah,21,MID,no,18,72,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/usa-vs-paraguay/1hr85j,2026-06-18
2026-06-13,D,USA,Paraguay,4-1-2-3,Ricardo Pepi,9,FWD,no,18,72,,injury,FotMob/Opta,https://www.fotmob.com/en-GB/matches/usa-vs-paraguay/1hr85j,2026-06-18
2026-06-13,D,USA,Paraguay,4-1-2-3,Giovanni Reyna,7,MID,no,8,82,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/usa-vs-paraguay/1hr85j,2026-06-18
2026-06-13,D,Paraguay,USA,4-4-2,Orlando Gill,12,GK,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/usa-vs-paraguay/1hr85j,2026-06-18
2026-06-13,D,Paraguay,USA,4-4-2,Juan Cáceres,4,RB,yes,79,,79,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/usa-vs-paraguay/1hr85j,2026-06-18
2026-06-13,D,Paraguay,USA,4-4-2,Gustavo Gómez,15,CB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/usa-vs-paraguay/1hr85j,2026-06-18
2026-06-13,D,Paraguay,USA,4-4-2,Omar Alderete,3,CB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/usa-vs-paraguay/1hr85j,2026-06-18
2026-06-13,D,Paraguay,USA,4-4-2,Júnior Alonso,6,LB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/usa-vs-paraguay/1hr85j,2026-06-18
2026-06-13,D,Paraguay,USA,4-4-2,Diego Gómez,8,MID,yes,80,,79,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/usa-vs-paraguay/1hr85j,2026-06-18
2026-06-13,D,Paraguay,USA,4-4-2,Andrés Cubas,14,MID,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/usa-vs-paraguay/1hr85j,2026-06-18
2026-06-13,D,Paraguay,USA,4-4-2,Damián Bobadilla,16,MID,yes,45,,46,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/usa-vs-paraguay/1hr85j,2026-06-18
2026-06-13,D,Paraguay,USA,4-4-2,Miguel Almirón,10,FWD,yes,79,,79,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/usa-vs-paraguay/1hr85j,2026-06-18
2026-06-13,D,Paraguay,USA,4-4-2,Julio Enciso,19,ST,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/usa-vs-paraguay/1hr85j,2026-06-18
2026-06-13,D,Paraguay,USA,4-4-2,Antonio Sanabria,9,ST,yes,62,,62,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/usa-vs-paraguay/1hr85j,2026-06-18
2026-06-13,D,Paraguay,USA,4-4-2,Mauricio,11,MID,no,45,46,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/usa-vs-paraguay/1hr85j,2026-06-18
2026-06-13,D,Paraguay,USA,4-4-2,Álex Arce,18,FWD,no,28,62,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/usa-vs-paraguay/1hr85j,2026-06-18
2026-06-13,D,Paraguay,USA,4-4-2,Gustavo Velázquez,2,DEF,no,11,79,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/usa-vs-paraguay/1hr85j,2026-06-18
2026-06-13,D,Paraguay,USA,4-4-2,Alejandro Romero,17,MID,no,10,79,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/usa-vs-paraguay/1hr85j,2026-06-18
2026-06-13,D,Paraguay,USA,4-4-2,Ramón Sosa,7,FWD,no,11,79,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/usa-vs-paraguay/1hr85j,2026-06-18
2026-06-14,B,Qatar,Switzerland,4-3-3,Mahmud Abunada,1,GK,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/qatar-vs-switzerland/1beswv,2026-06-18
2026-06-14,B,Qatar,Switzerland,4-3-3,Ayoub Al Oui,13,RB,yes,60,,60,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/qatar-vs-switzerland/1beswv,2026-06-18
2026-06-14,B,Qatar,Switzerland,4-3-3,Pedro Miguel,2,CB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/qatar-vs-switzerland/1beswv,2026-06-18
2026-06-14,B,Qatar,Switzerland,4-3-3,Boualem Khoukhi,16,CB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/qatar-vs-switzerland/1beswv,2026-06-18
2026-06-14,B,Qatar,Switzerland,4-3-3,Homam Elamin,14,LB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/qatar-vs-switzerland/1beswv,2026-06-18
2026-06-14,B,Qatar,Switzerland,4-3-3,Jassem Gaber,5,MID,yes,60,,60,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/qatar-vs-switzerland/1beswv,2026-06-18
2026-06-14,B,Qatar,Switzerland,4-3-3,Assim Madibo,23,MID,yes,79,,78,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/qatar-vs-switzerland/1beswv,2026-06-18
